,Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator,isPeakIndicator
0,75.45177459716797,-1,-1,-1,,0,0,0,1,0,-1,-1,0
1,75.31230926513672,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
2,76.41808319091797,-1,1,1,2.0,0,0,0,1,0,-1,-1,0
3,79.1177749633789,-1,1,1,0.0,0,0,0,1,0,1,1,0
4,79.59595489501953,-1,1,1,0.0,0,0,0,1,0,1,1,1
5,78.53997802734375,-1,1,1,0.0,0,0,0,1,0,1,1,0
6,78.1514663696289,-1,1,1,0.0,0,0,0,1,0,1,1,0
7,79.25724029541016,-1,1,1,0.0,0,0,0,1,0,1,1,0
8,80.10401916503906,-1,1,1,0.0,0,0,0,1,0,1,1,0
9,78.66949462890625,-1,1,1,0.0,0,0,0,1,0,1,1,0
10,79.4465103149414,-1,1,1,0.0,0,0,0,1,0,1,1,0
11,79.29708862304688,-1,1,1,0.0,0,0,0,1,0,1,1,0
12,80.59214782714844,-1,1,1,0.0,0,0,0,1,0,1,1,0
13,80.90096282958984,-1,1,1,0.0,0,0,0,1,0,1,1,0
14,79.70552825927734,-1,1,1,0.0,0,2,0,0,0,1,1,0
15,79.1376953125,-1,1,1,0.0,0,2,0,0,0,1,1,0
16,77.25489044189453,-1,1,-1,-2.0,0,1,0,0,0,1,1,0
17,77.27481842041016,-1,1,-1,0.0,0,0,0,0,0,1,1,0
18,78.629638671875,-1,1,-1,0.0,0,0,1,0,0,1,1,0
19,77.75299072265625,-1,1,-1,0.0,0,0,0,0,0,1,1,0
20,77.77290344238281,-1,1,-1,0.0,0,0,0,0,0,1,1,0
21,79.0580062866211,-1,1,-1,0.0,0,0,0,0,0,1,1,0
22,80.60211944580078,-1,1,-1,0.0,0,1,0,0,2,1,1,0
23,82.43510437011719,-1,1,1,2.0,0,2,1,0,2,1,1,0
24,83.48111724853516,-1,1,1,0.0,0,2,0,0,2,1,1,1
25,84.10870361328125,-1,1,1,0.0,0,2,0,0,2,1,1,0
26,84.9853515625,-1,1,1,0.0,0,2,0,0,2,1,1,0
27,82.60445404052734,-1,1,1,0.0,0,1,0,0,2,1,1,0
28,82.69410705566406,-1,1,1,0.0,0,2,1,0,2,1,1,0
29,82.98301696777344,-1,1,1,0.0,0,2,1,0,2,1,1,0
30,82.88339233398438,-1,1,1,0.0,0,2,1,0,0,1,1,0
31,81.9071273803711,-1,1,1,0.0,0,2,0,0,0,1,1,0
32,81.35921478271484,-1,1,-1,-2.0,0,2,0,0,0,1,1,0
33,81.24961853027344,-1,1,-1,0.0,0,2,1,0,0,1,1,0
34,82.12627410888672,-1,1,-1,0.0,0,2,0,0,0,1,1,0
35,82.0067367553711,-1,1,-1,0.0,0,2,0,0,0,1,1,0
36,81.96688842773438,-1,1,-1,0.0,0,1,0,0,0,1,1,0
37,81.85730743408203,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
38,81.7278060913086,-1,1,-1,0.0,0,-1,0,0,0,-1,1,0
39,82.69410705566406,-1,1,-1,0.0,0,0,0,0,0,1,1,0
40,83.2021713256836,-1,1,-1,0.0,0,-1,0,0,0,1,1,0
41,82.39525604248047,-1,1,-1,0.0,0,0,1,0,0,1,1,0
42,81.99677276611328,-1,1,-1,0.0,0,0,0,0,0,-1,1,0
43,80.47260284423828,-1,1,-1,0.0,0,-1,0,0,1,-1,1,0
44,82.7738037109375,-1,1,-1,0.0,0,0,1,0,0,1,1,0
45,83.30179595947266,-1,1,-1,0.0,0,1,1,0,2,1,1,1
46,84.30794525146484,-1,1,1,2.0,0,2,1,0,2,1,1,0
47,82.09639739990234,-1,1,-1,-2.0,0,1,0,0,0,-1,1,0
48,81.21974182128906,-1,1,-1,0.0,0,0,0,0,1,-1,1,0
49,81.59830474853516,1,1,-1,0.0,0,0,0,0,0,-1,1,0
50,80.37297821044922,1,1,-1,0.0,0,0,0,0,1,-1,1,0
51,80.16378784179688,1,1,-1,0.0,0,0,0,0,1,-1,1,0
52,78.47024536132812,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
53,78.68940734863281,1,1,-1,0.0,0,-1,0,0,1,-1,1,0
54,78.51009368896484,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
55,77.26484680175781,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
