,Close/Last,10to50SMA,10to50EMA,MACDSIG,MACDSIGchanged,normMACDSIGindicator,RSIindicator,RSIdifIndicator,ATRindicator,BBWClsPctDifIndicator,normOBVSMAindicator,buyingPressureIndicator,isPeakIndicator
0,10.2933988571167,-1,-1,-1,,0,0,0,1,0,-1,-1,0
1,10.227782249450684,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
2,10.09654712677002,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
3,10.136491775512695,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
4,10.142194747924805,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
5,10.20495891571045,-1,-1,-1,0.0,0,0,0,1,0,1,1,0
6,10.147900581359863,-1,-1,-1,0.0,0,0,0,1,0,1,-1,0
7,10.090582847595217,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
8,9.832658767700195,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
9,9.832658767700195,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
10,9.935832023620604,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
11,9.778206825256348,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
12,9.812599182128906,-1,-1,-1,0.0,0,0,0,1,0,1,-1,0
13,9.709430694580078,-1,-1,-1,0.0,0,0,0,1,0,-1,-1,0
14,9.652112007141112,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
15,9.729491233825684,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1,0
16,9.580463409423828,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
17,9.646384239196776,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
18,9.795404434204102,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1,0
19,9.781079292297363,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
20,9.932964324951172,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
21,9.92436695098877,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
22,10.04759693145752,-1,-1,1,0.0,0,1,1,0,0,-1,-1,0
23,9.958751678466797,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
24,10.076253890991213,-1,-1,1,0.0,0,1,0,0,2,1,-1,0
25,9.657842636108398,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
26,9.675037384033203,-1,-1,1,0.0,0,0,0,0,0,1,-1,0
27,9.546076774597168,-1,-1,-1,-2.0,0,0,0,0,1,-1,-1,0
28,9.534613609313965,-1,-1,-1,0.0,0,0,0,0,1,-1,-1,0
29,9.514554977416992,-1,-1,-1,0.0,0,0,0,0,1,-1,-1,0
30,9.557538032531738,-1,-1,-1,0.0,0,0,1,0,1,-1,-1,0
31,9.49162483215332,-1,-1,-1,0.0,0,0,0,0,1,-1,-1,0
32,9.586195945739746,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
33,9.548941612243652,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
34,9.526016235351562,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
35,9.614855766296388,-1,-1,1,2.0,0,-1,1,0,0,-1,-1,0
36,9.528881072998049,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
37,9.683636665344238,-1,-1,1,0.0,0,-1,1,0,0,-1,-1,0
38,9.672171592712402,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
39,9.480161666870115,-1,-1,1,0.0,0,0,1,0,1,-1,-1,0
40,9.51741886138916,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
41,9.417116165161133,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
42,9.291017532348633,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
43,9.543211936950684,-1,-1,1,2.0,0,1,1,0,0,-1,-1,0
44,9.99888038635254,-1,-1,1,0.0,0,2,1,0,2,1,-1,0
45,10.130703926086426,-1,-1,1,0.0,0,2,1,0,2,1,1,0
46,10.391496658325195,-1,-1,1,0.0,0,2,0,0,2,1,1,0
47,10.572043418884276,-1,1,1,0.0,0,2,1,0,2,1,1,0
48,10.63795566558838,-1,1,1,0.0,0,2,0,0,2,1,1,0
49,10.577773094177246,1,1,1,0.0,0,2,0,0,2,1,1,0
50,10.549117088317873,1,1,1,0.0,0,2,0,0,2,1,1,0
51,10.58923625946045,1,1,1,0.0,0,2,0,0,2,1,1,0
52,10.342774391174316,1,1,1,0.0,0,2,0,0,0,1,1,0
53,10.735396385192873,1,1,1,0.0,0,2,1,0,2,1,1,0
54,10.491801261901855,1,1,1,0.0,0,2,0,0,0,1,1,0
55,10.147899627685549,1,1,1,0.0,0,2,0,0,0,1,1,0
56,10.216683387756348,1,1,1,0.0,0,2,1,0,0,1,1,0
57,10.29119110107422,1,1,-1,-2.0,0,2,0,0,0,1,1,0
58,10.51186180114746,1,1,-1,0.0,0,2,0,0,0,1,1,0
59,10.334179878234863,1,1,-1,0.0,0,1,0,0,0,1,1,0
60,10.228143692016602,1,1,-1,0.0,0,0,0,0,0,1,1,0
61,9.967352867126465,1,1,-1,0.0,0,-1,0,0,0,1,1,0
62,10.001742362976074,1,1,-1,0.0,0,-1,0,0,1,1,1,0
63,10.173691749572754,1,1,-1,0.0,0,0,1,0,0,1,1,0
64,10.239609718322754,1,1,-1,0.0,0,0,0,0,0,1,1,0
65,10.202350616455078,1,1,-1,0.0,0,0,0,0,0,1,1,0
66,10.10777473449707,1,1,-1,0.0,0,0,0,0,1,1,1,0
67,10.188021659851074,1,1,-1,0.0,0,-1,0,0,0,1,1,0
68,10.165094375610352,1,1,-1,0.0,0,0,1,0,0,1,1,0
69,9.967352867126465,1,1,-1,0.0,0,0,1,0,1,1,1,0
70,10.111391067504885,1,1,-1,0.0,0,0,0,0,0,1,1,0
71,10.00192165374756,1,1,-1,0.0,0,0,0,0,1,1,1,0
72,9.817554473876951,1,-1,-1,0.0,0,-1,0,0,1,1,1,0
73,9.86365032196045,1,-1,-1,0.0,0,-1,1,0,1,1,1,0
74,9.823311805725098,1,-1,-1,0.0,0,-1,0,0,1,1,1,0
75,9.823311805725098,1,-1,-1,0.0,0,0,1,0,1,1,1,0
76,9.806031227111816,-1,-1,-1,0.0,0,0,0,0,1,-1,1,0
77,9.918383598327637,-1,-1,-1,0.0,0,-1,0,0,0,-1,1,0
78,9.803152084350586,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
79,9.725370407104492,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
80,9.785865783691406,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
81,10.073941230773926,-1,-1,-1,0.0,0,0,1,0,0,1,1,0
82,10.010564804077148,-1,-1,1,2.0,0,0,0,0,0,-1,1,0
83,9.987519264221191,-1,-1,1,0.0,0,1,1,0,0,-1,1,0
84,9.961590766906738,-1,-1,1,0.0,0,0,0,0,0,-1,1,0
85,10.030728340148926,-1,-1,1,0.0,0,1,1,0,0,-1,1,0
86,10.238143920898438,-1,-1,1,0.0,0,2,1,0,2,1,1,0
87,10.079703330993652,-1,-1,1,0.0,0,1,0,0,0,-1,1,0
88,10.096988677978516,-1,1,1,0.0,0,2,0,0,2,1,1,0
89,10.04225254058838,-1,1,1,0.0,0,1,0,0,0,-1,1,0
90,9.762816429138184,-1,-1,1,0.0,0,0,0,0,1,-1,1,0
91,9.708086967468262,-1,-1,-1,-2.0,0,0,0,0,1,-1,1,0
92,9.699443817138672,-1,-1,-1,0.0,0,0,1,0,1,-1,-1,0
93,9.35663604736328,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
94,9.405610084533691,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
95,9.477632522583008,-1,-1,-1,0.0,0,-1,0,0,1,-1,1,0
96,9.414249420166016,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
97,9.362399101257324,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
98,9.445942878723145,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
99,9.157865524291992,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
100,9.189552307128906,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
101,9.255809783935549,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
102,9.189552307128906,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
103,9.238525390625,-1,-1,-1,0.0,0,-1,1,0,1,-1,1,0
104,9.333587646484377,-1,-1,-1,0.0,0,-1,1,0,0,1,1,0
105,9.267332077026367,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
106,9.270214080810549,-1,-1,-1,0.0,0,-1,0,0,0,1,1,0
107,9.21835994720459,-1,-1,1,2.0,0,0,1,0,0,1,1,0
108,9.178030014038086,-1,-1,1,0.0,0,-1,0,0,0,-1,1,0
109,9.094489097595217,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
110,8.887077331542969,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
111,8.875555038452148,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
112,8.792012214660645,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
113,8.953333854675293,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
114,9.071443557739258,-1,-1,-1,0.0,0,0,1,0,0,-1,-1,0
115,9.0628023147583,-1,-1,1,2.0,0,0,0,0,0,-1,-1,0
116,9.010950088500977,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
117,8.970616340637207,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
118,8.892838478088379,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
119,8.861149787902832,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
120,8.766083717346191,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
121,8.630687713623047,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
122,8.711353302001953,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
123,8.449206352233887,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
124,8.503936767578125,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
125,8.466487884521484,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
126,8.532743453979492,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
127,8.550029754638672,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
128,8.532743453979492,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
129,8.331095695495605,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
130,8.169772148132324,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
131,7.887458324432373,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
132,7.567701816558838,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
133,7.291148662567139,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
134,7.5965046882629395,-1,-1,-1,0.0,0,-1,1,0,1,-1,-1,0
135,7.973576545715332,-1,-1,-1,0.0,0,-1,1,0,0,-1,-1,0
136,8.063492774963379,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
137,7.941668510437012,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
138,7.7531352043151855,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
139,7.828551292419434,-1,-1,1,2.0,0,-1,0,0,0,-1,-1,0
140,7.912662506103516,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
141,7.787939548492432,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
142,8.121501922607422,-1,-1,1,0.0,0,0,1,0,0,-1,-1,0
143,8.066393852233887,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
144,8.127305030822754,-1,-1,1,0.0,0,0,1,0,0,-1,-1,0
145,8.26653003692627,-1,-1,1,0.0,0,1,1,0,0,1,-1,0
146,8.234624862670898,-1,-1,1,0.0,0,2,1,0,0,1,-1,0
147,8.379653930664062,-1,-1,1,0.0,0,2,1,0,2,1,-1,0
148,8.484068870544434,-1,-1,1,0.0,0,2,0,0,2,1,-1,0
149,8.463765144348145,-1,-1,1,0.0,0,2,0,0,2,1,-1,0
150,8.167911529541016,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
151,8.150506973266602,-1,-1,1,0.0,0,1,1,0,0,-1,-1,0
152,7.909762382507324,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
153,7.709626197814941,-1,-1,1,0.0,0,0,0,0,1,-1,-1,0
154,7.654515743255615,-1,-1,-1,-2.0,0,0,0,0,1,-1,-1,0
155,7.692224502563477,-1,-1,-1,0.0,0,0,1,0,1,-1,-1,0
156,7.53849458694458,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
157,7.523993492126465,-1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
158,7.802445888519287,-1,-1,-1,0.0,0,0,1,0,0,-1,-1,0
159,7.840151309967041,-1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
160,7.921364784240723,-1,-1,1,2.0,0,0,1,0,0,-1,-1,0
161,8.072192192077637,-1,-1,1,0.0,0,0,0,0,0,-1,-1,0
162,8.034485816955566,-1,-1,1,0.0,0,-1,0,0,0,-1,-1,0
163,8.2288236618042,-1,-1,1,0.0,0,0,1,0,0,-1,-1,0
164,8.437660217285156,-1,-1,1,0.0,0,1,1,0,2,1,-1,0
165,8.434760093688965,-1,-1,1,0.0,0,1,0,0,2,-1,-1,0
166,8.2288236618042,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
167,8.03738784790039,-1,-1,1,0.0,0,1,0,0,0,-1,-1,0
168,7.886557102203369,1,-1,1,0.0,0,1,0,0,0,-1,-1,0
169,8.089594841003418,1,-1,1,0.0,0,2,1,0,0,-1,-1,0
170,7.956169605255127,1,-1,1,0.0,0,2,0,0,0,-1,-1,0
171,7.927164077758789,1,-1,1,0.0,0,2,0,0,0,-1,-1,0
172,8.05189037322998,1,-1,1,0.0,0,1,0,0,0,-1,-1,0
173,7.973576545715332,1,-1,-1,-2.0,0,1,0,0,0,-1,-1,0
174,8.159209251403809,1,-1,1,2.0,0,1,0,0,0,-1,-1,0
175,8.2288236618042,1,-1,1,0.0,0,1,0,0,0,-1,-1,0
176,8.089594841003418,1,-1,1,0.0,0,1,0,0,0,-1,-1,0
177,7.782140731811523,1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
178,7.918466091156006,1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
179,7.903961658477783,1,-1,-1,0.0,0,-1,0,0,0,-1,-1,0
180,7.828551292419434,1,-1,-1,0.0,0,-1,0,0,1,-1,-1,0
181,7.956169605255127,1,-1,-1,0.0,0,0,1,0,0,-1,-1,0
182,7.990978717803955,-1,-1,-1,0.0,0,1,1,0,0,-1,-1,0
183,7.959073543548584,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
184,7.903961658477783,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
185,7.851751327514648,-1,-1,-1,0.0,0,0,0,0,1,-1,-1,0
186,8.05769157409668,-1,-1,1,2.0,0,1,0,0,0,-1,-1,0
187,8.107003211975098,-1,-1,1,0.0,0,1,1,0,2,1,-1,0
188,7.985176086425781,-1,-1,1,0.0,0,0,0,0,0,1,-1,0
189,7.845953464508057,-1,-1,1,0.0,0,-1,0,0,1,-1,-1,0
190,7.811148643493652,-1,-1,-1,-2.0,0,-1,0,0,1,-1,-1,0
191,7.921364784240723,-1,-1,-1,0.0,0,1,1,0,0,-1,-1,0
192,7.880760669708252,-1,-1,-1,0.0,0,0,0,0,0,-1,-1,0
193,8.19981861114502,-1,-1,1,2.0,0,2,1,0,2,1,-1,0
194,8.472469329833984,-1,-1,1,0.0,0,2,1,0,2,1,-1,0
195,8.669703483581543,1,1,1,0.0,0,2,0,0,2,1,-1,0
